188, 27775.834647359457, 5580
189, 27663.959833138968, 5982
190, 29632.824089740036, 6017
191, 26827.56897414053, 5718
192, 29644.06580191473, 5988
193, 29001.405167412566, 5625
194, 27729.099833260734, 6053
195, 31059.13066440894, 6425
196, 27730.479706993156, 5603
197, 30516.964660742637, 6405
198, 30885.10677665954, 6209
199, 28586.338631211744, 5912
200, 28301.769896898106, 5837
201, 29404.333900409067, 5972
202, 26790.919753074028, 5871
203, 31050.926134180456, 6186
204, 30496.918622843103, 6191
205, 28882.190059339347, 6217
206, 27960.905994780154, 5794
207, 29751.010433488518, 6079
208, 26664.494164778956, 5881
209, 27573.186126496803, 6038
210, 33459.391337768255, 6821
211, 31810.07945908577, 6388
212, 30335.40820953576, 6491
213, 29873.019738704977, 6557
214, 33074.6457050416, 7180
215, 33551.2292973414, 6633
216, 32629.34183231094, 6804
217, 29138.955568031553, 6478
218, 32199.214606440943, 6325
219, 32974.43797139462, 6713
220, 34542.4670800293, 7416
221, 34088.13442610151, 7291
222, 33183.45990644426, 7122
223, 34223.47402623894, 7397
224, 33967.29035635581, 7042
225, 33242.057792330335, 7106
226, 36707.79994184615, 7176
227, 30215.582716265202, 6794
228, 34196.93833852829, 7095
229, 34877.22325669578, 7323
230, 32172.026588417237, 7039
231, 31614.225623608843, 6904
232, 30187.082470736455, 6819
233, 35041.70679328434, 7593
234, 36205.71824392396, 7526
235, 32773.157506857155, 7121
236, 32663.336107291474, 7234
237, 30978.098967811642, 7007
238, 34920.807377313075, 7303
239, 38352.98354104385, 7913
240, 33382.83458779235, 7356
241, 32263.82824647763, 7432
242, 36373.76186598293, 7734
243, 38220.609006393315, 7949
244, 32907.48811623688, 7437
245, 33837.87229461337, 7194
246, 34110.84531654751, 7477
247, 35066.90228231075, 8023
248, 31296.598542988566, 7063
249, 31681.02807415849, 7297
250, 32822.594526083965, 7509
251, 33516.28799044495, 7450
252, 37314.26972975633, 8347
253, 34327.41225245225, 7697
254, 35285.347226383434, 7808
255, 38193.03630065188, 8152
256, 37381.880349194165, 8051
257, 35830.6217404024, 8523
258, 38136.75112109328, 7977
259, 36945.46459395023, 8255
260, 34505.421144238804, 8077
261, 34347.13282552076, 7740
262, 31503.495479908725, 7670
263, 35124.015552094344, 8023
264, 34940.07377481906, 8214
265, 38612.6178892045, 8436
266, 32431.03211777234, 7823
267, 38256.64496275894, 8398
268, 34896.47678094283, 8365
269, 36992.46724371342, 8422
270, 33963.54821298249, 8239
271, 34910.25756169937, 8283
272, 38065.48705554275, 8661
273, 39657.065894175066, 8704
274, 38528.34907333727, 8706
275, 35164.163171170185, 8178
276, 37774.46641581612, 8538
277, 37899.13612297821, 8789
278, 33193.77128987057, 8239
279, 36520.950395836575, 8424
280, 38624.7191472845, 8976
281, 41389.50695492174, 9104
282, 36480.237666755995, 8227
283, 46194.443774486135, 9635
284, 39232.478582551834, 8589
285, 40540.95654946552, 9292
286, 39585.782665877465, 8906
287, 38070.91610271572, 8831
288, 38388.336939736524, 9039
289, 34082.376234901116, 8593
290, 38613.11082469285, 8674
291, 39021.651733256644, 8824
292, 40490.68507073505, 9229
293, 40359.165188816, 9454
294, 40333.87544386439, 9177
295, 37995.238130669524, 9045
296, 39281.86818576966, 9073
297, 37661.773635343474, 9482
298, 43120.75023426812, 9649
299, 43786.462159435665, 9696
300, 37775.781016223154, 8924
301, 40636.71590851506, 9778
302, 40559.84639620113, 9474
303, 37251.67314609213, 9385
304, 39657.04373206886, 9218
305, 40508.76825724501, 9418
306, 38964.77345180294, 9521
307, 41511.57982030033, 9466
308, 41204.208593509684, 9632
309, 40044.387232610876, 9414
310, 42963.38711662716, 9861
311, 43355.14102835795, 9417
312, 47377.59157982339, 10471
313, 39323.43707398023, 9294
314, 43195.86179736019, 9982
315, 40508.54274822239, 9667
316, 37694.79112358188, 9161
317, 41339.02001486106, 9789
318, 39409.89077978873, 9357
319, 41212.100912400725, 9818
320, 41235.924103661244, 9820
321, 44243.57000451501, 10119
322, 40338.21394543905, 9596
323, 42607.718522556104, 10332
324, 41870.95847334084, 10090
325, 40682.19190898583, 10103
326, 44113.310406469805, 10243
327, 40940.5847644064, 9982
328, 41866.058278942626, 10192
329, 42435.13207715246, 9989
330, 43516.582074564205, 10101
331, 42314.40146803037, 10222
332, 43644.73655758782, 10334
333, 43920.20444819637, 10627
334, 42331.69672497108, 9892
335, 40370.11913116412, 9770
336, 43841.12613000836, 10228
337, 51579.00932981814, 11328
338, 45489.020880935226, 10793
339, 50525.776538663136, 11395
340, 40616.52965876229, 10121
341, 44070.56330349767, 10296
342, 45217.63121452425, 10762
343, 44290.95760135708, 10264
344, 43520.783971734316, 10336
345, 41805.527430914706, 10735
346, 46549.023795298286, 10597
347, 40561.69736045026, 10355
348, 43500.08037271191, 10873
349, 45806.74996408601, 10681
350, 42092.14712922781, 10552
351, 44363.129298876505, 10865
352, 48071.555008071206, 11716
353, 43294.01077690545, 10805
354, 45809.73929455742, 11118
355, 44012.07073883362, 11051
356, 43691.400027308286, 10852
357, 44031.778769594224, 10813
358, 42859.236429583856, 10725
359, 51388.416571924, 11552
360, 48677.02233347746, 11418
361, 51221.50323264441, 11459
362, 44944.271493361324, 10963
363, 41043.86984382551, 10745
364, 47075.6218970889, 11366
365, 48617.31308663084, 11609
366, 42358.65630092422, 10648
367, 48721.410599853836, 11783
368, 42697.745322598, 10759
369, 47743.056961468006, 11270
370, 48340.99466458245, 11586
371, 50473.03496920113, 11978
372, 45697.944404361086, 11235
373, 48525.37278341236, 11396
374, 44383.2807633817, 10749
375, 46134.5336563013, 11245
376, 49317.71821786271, 11676
377, 47055.55365986705, 11586
378, 47215.48227535148, 11458
379, 52035.1300389411, 12338
380, 50396.66100521843, 11906
381, 46056.94561922654, 11309
382, 49400.08001456072, 12132
383, 45592.92427601957, 11714
384, 47865.804497122575, 11428
385, 48546.69181308424, 11690
386, 52451.032010561044, 12335
387, 47179.73958700658, 11517
388, 49494.55057696041, 12192
389, 50422.706789305186, 12509
390, 47263.21845085619, 11691
391, 46774.22381934092, 11764
392, 48109.57392542212, 12031
393, 47371.9396179396, 12077
394, 49215.71388881516, 12664
395, 53244.66991982276, 12263
396, 53715.77300412414, 12362
397, 47282.954350124346, 12105
398, 49041.40288491807, 12391
399, 48033.79858585042, 12378
400, 47176.52546678362, 11895
401, 49120.896044778965, 12493
402, 52714.89736163057, 13003
403, 51022.695068315494, 12984
404, 44424.32975930689, 12026
405, 47462.21091326707, 12418
406, 49192.44886032116, 12216
407, 48807.35642345685, 12456
408, 51734.32777256281, 12638
409, 54551.67185465399, 12974
410, 49761.27810378496, 12647
411, 52332.354676635994, 12950
412, 44510.68308584955, 12076
413, 53290.879960558435, 12740
414, 47998.14329338093, 12511
415, 52360.7266445696, 13141
416, 50278.225388288076, 12586
417, 46452.40797028925, 12359
418, 51827.11945470909, 12481
419, 49431.32189198505, 12470
420, 51708.46132121765, 12730
421, 55165.7126389386, 13166
422, 56438.27730070261, 13591
423, 50478.851025338605, 12644
424, 54066.663358404985, 13226
425, 52492.35578860402, 12807
426, 57568.571523551545, 13552
427, 55781.21978859182, 13204
428, 52220.41497747136, 13044
429, 48514.071947902514, 12800
430, 52089.469008902895, 12982
431, 54554.7779310333, 13346
432, 50836.94420719726, 12760
433, 45448.55081503121, 12588
434, 56298.05844555463, 13827
435, 52955.8172728419, 13418
436, 52712.76902270765, 13349
437, 52978.08281886711, 13180
438, 53628.77070778558, 13808
439, 57159.3931212951, 13976
440, 51231.37901829876, 13372
441, 55083.837766175595, 14111
442, 57190.35966158379, 14014
443, 53200.44629079713, 13343
444, 56216.34878328798, 13578
445, 57961.62532349478, 14233
446, 51871.59486970884, 13602
447, 57462.64943063909, 14309
448, 59559.78831151954, 14157
449, 57158.83227554119, 14330
450, 52945.62317615835, 13953
451, 57658.858439567965, 14182
452, 53545.977622396495, 13733
453, 54207.566689182364, 14054
454, 53426.31878551014, 13651
455, 55403.298258827905, 13791
456, 51466.44467980017, 13930
457, 57993.2053635826, 14647
458, 52169.56670086407, 14025
459, 54415.30124509771, 14115
460, 56506.287361175084, 14394
461, 62407.065411959265, 14641
462, 50003.09816915425, 13844
463, 53949.52227779421, 14167
464, 62197.587133946356, 15312
465, 55349.4720946429, 14842
466, 51517.75637917108, 13647
467, 54262.76741299155, 14207
468, 54413.15516830622, 14048
469, 65795.312256647, 15702
470, 56374.40645886071, 14467
471, 55880.34602837597, 14189
472, 59768.22300092249, 15349
473, 57768.830002252835, 14754
474, 56562.67923438653, 14552
475, 54701.49530359092, 14475
476, 58029.54923529017, 14754
477, 55122.74622814845, 14787
478, 57485.89881091047, 14756
479, 55449.69201829526, 14995
480, 60093.91521445592, 15304
481, 56527.873818150765, 14207
482, 57601.44257182065, 14441
483, 55428.17354779725, 14957
484, 59027.324544712035, 15030
485, 59206.24717375527, 14947
486, 54970.07921070638, 15043
487, 62048.97658520951, 15341
488, 61105.4088611049, 15320
489, 60476.85645976623, 15490
490, 57713.405961908735, 15026
491, 62720.25411054275, 15498
492, 57928.01466984657, 15061
493, 62614.2677078411, 15602
494, 58692.624533272065, 14912
495, 55752.220801923766, 14959
496, 61990.25548601346, 15387
497, 60031.2630121804, 15325
498, 60988.31432968025, 15466
499, 57154.849099617284, 15325
500, 61654.836675828956, 15609
501, 60011.31611449257, 16086
502, 63287.7957044506, 15779
503, 58968.518146547634, 14978
504, 60804.93025041842, 15832
505, 63797.52247951265, 15618
506, 61661.20321663443, 15993
507, 61952.72243587253, 15505
508, 61981.39449942937, 16126
509, 63264.90721352741, 16047
510, 67315.3028594657, 16374
511, 63472.21080068194, 16080
512, 58990.11500498392, 15329
513, 56726.26276345403, 15365
514, 65399.04924764983, 16156
515, 63757.7720971114, 16421
516, 62381.76231880021, 16039
517, 70418.6720399022, 16424
518, 60243.592656671724, 15238
519, 63958.33982393437, 15821
520, 58824.62274971335, 15761
521, 58841.29449709969, 15569
522, 66083.2905873836, 16617
523, 59110.28776984639, 15779
524, 65922.42451518863, 16098
525, 61603.23525567014, 16177
526, 61583.527534082576, 15853
527, 64218.06848866912, 16882
528, 63895.050254540394, 16756
529, 62735.16361596037, 16223
530, 61506.55261070222, 16339
531, 62956.84657854465, 16469
532, 63181.07341170174, 16517
533, 65149.687032220354, 16770
534, 59685.28281623769, 16322
535, 63247.144627185495, 16328
536, 63502.350165334115, 16009
537, 64682.866614002916, 16959
538, 67439.32923072194, 17227
539, 63875.03548007889, 16718
540, 65137.60749801096, 16833
541, 64753.05148361365, 16222
542, 68346.43292777518, 17517
543, 64862.409642498664, 16826
544, 65702.3510769378, 16739
545, 67406.20253323323, 17257
546, 64927.50214630438, 16945
547, 67869.98174593737, 17759
548, 68393.18355157, 17255
549, 62197.653466159725, 16617
550, 63752.64291503192, 17124
551, 60926.05977675218, 16672
552, 62562.58722991927, 16613
553, 65837.71094219819, 16734
554, 68963.14930652596, 17451
555, 62003.88692148472, 16758
556, 65408.242989729755, 17233
557, 65655.54350146015, 17002
558, 67827.47309077777, 17049
559, 69050.02300711055, 17654
560, 67562.30865556178, 17148
561, 68891.47589708194, 17850
562, 65026.27152971191, 17194
563, 68705.86962989105, 17865
564, 64240.27356707576, 17269
565, 68618.44996148518, 17350
566, 65374.24757246898, 17176
567, 65695.53571122976, 17592
568, 67774.27952642874, 17298
569, 68062.85894130566, 17857
570, 66308.58094232138, 17641
571, 66436.40803444869, 17682
572, 66656.95908106606, 17505
573, 65617.76518353142, 17622
574, 68591.75227132713, 18196
575, 65941.77103043644, 17561
576, 67180.72831365389, 18201
577, 70468.96159527184, 18479
578, 67526.08495923634, 17944
579, 68396.21798660442, 18124
580, 68355.5789170253, 18203
581, 67855.14592496253, 18004
582, 65058.14261217758, 17643
583, 67211.62462787236, 18347
584, 69252.46712440133, 18194
585, 68695.91831727719, 18005
586, 66469.10569321121, 17684
587, 64887.81191329918, 17907
588, 66911.43709653837, 17951
589, 66577.73813860514, 17830
590, 68240.16865011655, 18028
591, 69395.26791111566, 18451
592, 69118.53629560591, 18395
593, 69103.20766756072, 18264
594, 66370.36042816738, 17774
595, 70661.36204765069, 18769
596, 66898.08800360747, 18019
597, 64919.32238318413, 18089
598, 69074.46794613657, 18933
599, 69873.79149556678, 18566
0, 0, 0
1, 193.79468169222196, 50
2, 479.23199111771714, 100
3, 683.6945748094743, 150
4, 964.1533022118149, 200
5, 1303.3203820380722, 250
6, 1742.7735970820547, 300
7, 2092.8266627187545, 350
8, 1939.1170836316383, 400
9, 2303.0049888399426, 450
10, 2807.1960525513173, 500
11, 3297.93585351074, 550
12, 3938.046851719806, 600
13, 4322.277551754418, 650
14, 4837.466039719202, 700
15, 5229.219055749784, 750
16, 5202.100220247094, 800
17, 5936.742573223127, 850
18, 8324.51776956513, 900
19, 7799.600468446028, 950
20, 7425.252557737204, 1000
21, 9149.665587046959, 1050
22, 9098.839778049662, 1100
23, 9632.31502899604, 1150
24, 10986.873539605695, 1200
25, 11505.408483638023, 1250
26, 11687.06472645846, 1300
27, 12615.272529879574, 1350
28, 13463.16196395331, 1400
29, 14361.45593577274, 1450
30, 16019.524600045836, 1500
31, 15741.936521425463, 1550
32, 14373.552269692447, 1600
33, 16851.295368602383, 1650
34, 17126.4788997071, 1700
35, 17948.694727661303, 1750
36, 19345.192797281063, 1800
37, 18746.260936750474, 1850
38, 19430.258344998627, 1900
39, 19006.632384318502, 1950
40, 23536.47429142264, 2000
41, 21590.316561670857, 2050
42, 21068.882480635897, 2100
43, 23584.87422089529, 2150
44, 22998.501330772862, 2200
45, 24244.163023161203, 2250
46, 23763.833169468766, 2300
47, 24973.331452618175, 2350
48, 24314.177011638985, 2400
49, 28112.323182045115, 2450
50, 25032.6992085828, 2500
51, 29476.049659746965, 2550
52, 29157.58054577947, 2600
53, 28654.330500835327, 2650
54, 29390.597016883523, 2700
55, 31449.546979840718, 2750
56, 31041.912194439952, 2800
57, 31704.67713299864, 2850
58, 35668.35016843774, 2900
59, 33186.52673042798, 2950
60, 32752.525535745088, 3000
61, 35585.24513745678, 3050
62, 34346.5799582183, 3100
63, 38161.15662592303, 3150
64, 36281.02501443167, 3200
65, 39618.074298486885, 3250
66, 36741.495426629976, 3300
67, 38293.03866330491, 3350
68, 36690.9481090253, 3400
69, 38816.49929020784, 3450
70, 38712.94749023301, 3500
71, 43970.12913823038, 3550
72, 43649.26896450953, 3600
73, 44149.26041753874, 3650
74, 42348.063949144, 3700
75, 45489.528993293796, 3750
76, 46764.32625377613, 3800
77, 44361.75144123874, 3850
78, 48084.187743209506, 3900
79, 48328.21941663973, 3950
80, 46695.34325830295, 4000
81, 49003.33360974212, 4050
82, 45561.00324854983, 4100
83, 48792.21396410591, 4150
84, 52333.79594505011, 4200
85, 52163.36512624859, 4250
86, 52196.15507557504, 4300
87, 51626.50074055845, 4350
88, 53447.61604609313, 4400
89, 55427.954631684835, 4450
90, 55504.51982022135, 4500
91, 54898.93947355309, 4550
92, 55691.7590862271, 4600
93, 55043.68542549595, 4650
94, 58779.431822914834, 4700
95, 56879.43554035458, 4750
96, 60441.404707594, 4800
97, 59293.88497654804, 4850
98, 60853.93773398156, 4900
99, 58787.08387508328, 4950
100, 62901.793673124004, 5000
101, 60603.25598402466, 5050
102, 66623.96306994502, 5100
103, 64181.71354752654, 5150
104, 66028.24516498788, 5200
105, 63215.46550984563, 5250
106, 67228.37635419377, 5300
107, 64715.17562943365, 5350
108, 66884.94626863232, 5400
109, 68406.97405546933, 5450
110, 71513.77888077829, 5500
111, 68743.70973942665, 5550
112, 67541.3022643905, 5600
113, 69614.03728137705, 5650
114, 75085.98095608922, 5700
115, 73095.92857889703, 5750
116, 76123.38649397227, 5800
117, 69506.44092332634, 5850
118, 74924.98263619732, 5900
119, 78947.95196436497, 5950
120, 80669.78777388569, 6000
121, 77638.36059085513, 6050
122, 77424.90316183302, 6100
123, 75662.72172838092, 6150
124, 77224.41388675205, 6200
125, 81981.4520518899, 6250
126, 83099.98302882453, 6300
127, 81099.75912234443, 6350
128, 80458.67270992494, 6400
129, 82507.84555416196, 6450
130, 85626.0830013062, 6500
131, 81545.15789868834, 6550
132, 92437.76274179609, 6600
133, 83625.94515015464, 6650
134, 89120.74463652035, 6700
135, 85702.69828457091, 6750
136, 85811.70849230916, 6800
137, 88616.43495268373, 6850
138, 86640.20251338372, 6900
139, 90797.13488289103, 6950
140, 90935.88794717797, 7000
141, 90109.23469284023, 7050
142, 94659.23074301543, 7100
143, 97925.26891470763, 7150
144, 89032.32527625353, 7200
145, 91870.27360939329, 7250
146, 94394.81110200571, 7300
147, 94745.00024733887, 7350
148, 99916.9702029155, 7400
149, 95902.38109481572, 7450
150, 95423.27754118199, 7500
151, 98586.44861188537, 7550
152, 99154.13144596096, 7600
153, 97133.04753858865, 7650
154, 99711.32749862963, 7700
155, 101150.09929199846, 7750
156, 101911.45836054593, 7800
157, 104316.93482111086, 7850
158, 104268.50880846595, 7900
159, 105543.0935325696, 7950
160, 101782.31661077116, 8000
161, 107536.62023866699, 8050
162, 104876.82498278294, 8100
163, 113977.6208803193, 8150
164, 102413.37772721304, 8200
165, 113058.10168927346, 8250
166, 110173.22180825341, 8300
167, 108752.05660883305, 8350
168, 110166.04544623535, 8400
169, 113283.06465539926, 8450
170, 109913.46257485513, 8500
171, 117485.71396280597, 8550
172, 115929.2662140104, 8600
173, 111362.17499056355, 8650
174, 114153.36521090206, 8700
175, 114829.38345565906, 8750
176, 119195.45301680334, 8800
177, 119193.7950350517, 8850
178, 111661.7172281995, 8900
179, 122705.94121254093, 8950
180, 116329.8263680544, 9000
181, 125193.28788332356, 9050
182, 119580.5285414638, 9100
183, 123397.92326051314, 9150
184, 113950.69600284606, 9200
185, 126770.83769657441, 9250
186, 129133.01900243344, 9300
187, 120950.38810429513, 9350
188, 125882.01232449153, 9400
189, 128909.39934205794, 9450
190, 126851.33037753431, 9500
191, 131232.42302275557, 9550
192, 125613.81712906052, 9600
193, 130431.08383305791, 9650
194, 130345.92135141834, 9700
195, 130362.55717663276, 9750
196, 132442.81014705848, 9800
197, 130507.6886204408, 9850
198, 133036.78611067784, 9900
199, 133905.8577215225, 9950
200, 134252.00176971342, 10000
201, 131374.94417213407, 10050
202, 134748.56249640833, 10100
203, 132366.22229222706, 10150
204, 135350.6343944947, 10200
205, 135231.23368328693, 10250
206, 136478.74836015297, 10300
207, 139727.91228922587, 10350
208, 143106.52095511774, 10400
209, 137016.48076286932, 10450
210, 135047.89078996566, 10500
211, 141563.3604492698, 10550
212, 139223.41713328828, 10600
213, 135937.23652002812, 10650
214, 142455.49791148596, 10700
215, 140021.34112174253, 10750
216, 147054.33388125835, 10800
217, 149753.2986842309, 10850
218, 139666.13710239486, 10900
219, 141788.4049176419, 10950
220, 147043.53166913445, 11000
221, 150553.92125638732, 11050
222, 142486.29058461223, 11100
223, 145066.42639607916, 11150
224, 148922.14825050233, 11200
225, 146850.02370863679, 11250
226, 145965.67778213715, 11300
227, 146199.5313835051, 11350
228, 150141.97509659032, 11400
229, 148172.72793165277, 11450
230, 151138.01477022035, 11500
231, 149878.0649479101, 11550
232, 160892.04682565047, 11600
233, 158934.08379866593, 11650
234, 156860.17861632793, 11700
235, 155614.7379728848, 11750
236, 153769.99577402498, 11800
237, 156792.00430075979, 11850
238, 159423.348341835, 11900
239, 159947.99302113664, 11950
240, 159104.771661348, 12000
241, 165590.69402412343, 12050
242, 155099.55986817382, 12100
243, 161525.32515552302, 12150
244, 160838.7605430026, 12200
245, 168977.14255523088, 12250
246, 161223.98695934218, 12300
247, 168558.6821503533, 12350
248, 157423.34035381884, 12400
249, 159296.97244157916, 12450
250, 160415.1312690309, 12500
251, 163415.466512081, 12550
252, 169397.83751459894, 12600
253, 165967.38264672758, 12650
254, 168792.5591222579, 12700
255, 183234.094056641, 12750
256, 167413.38594354063, 12800
257, 171426.48369421315, 12850
258, 170396.90783601764, 12900
259, 172421.58720442656, 12950
260, 178575.4082031871, 13000
261, 176599.28962373282, 13050
262, 176036.5954376348, 13100
263, 180778.41616129334, 13150
264, 180748.26861166043, 13200
265, 173916.82588863815, 13250
266, 174329.28155156685, 13300
267, 179072.6507970414, 13350
268, 175838.3361868469, 13400
269, 182029.95757284807, 13450
270, 177930.67571870537, 13500
271, 176224.28746618252, 13550
272, 184412.54149843115, 13600
273, 180499.06240115466, 13650
274, 188245.52409056894, 13700
275, 183373.74273814427, 13750
276, 185766.3601893449, 13800
277, 172647.5619199696, 13850
278, 179660.86873140163, 13900
279, 192491.80961580973, 13950
280, 185805.12208928933, 14000
281, 189602.8562589, 14050
282, 189908.93794048118, 14100
283, 186753.52023208825, 14150
284, 190744.4851687794, 14200
285, 188587.46230737842, 14250
286, 194130.8734758943, 14300
287, 186275.25669685483, 14350
288, 195688.3159884964, 14400
289, 192900.5268016379, 14450
290, 194127.39899443998, 14500
291, 191432.24356462687, 14550
292, 191753.4348307768, 14600
293, 194764.10299304282, 14650
294, 194272.12287134625, 14700
295, 196692.5477232644, 14750
296, 197358.87116032207, 14800
297, 193214.59595359807, 14850
298, 199543.76520455864, 14900
299, 195440.18489667817, 14950
300, 196102.67703792898, 15000
301, 191048.92087695474, 15050
302, 199975.07230059523, 15100
303, 208053.65059030853, 15150
304, 200942.04552617052, 15200
305, 196137.3460717337, 15250
306, 194125.96399010048, 15300
307, 206459.0406566734, 15350
308, 212041.3930832077, 15400
309, 203523.65237218185, 15450
310, 202768.45263248394, 15500
311, 205715.14899905695, 15550
312, 210355.05540330076, 15600
313, 212840.51768603097, 15650
314, 210496.03451682278, 15700
315, 207889.30139595136, 15750
316, 209596.2079128006, 15800
317, 211835.4170553423, 15850
318, 207595.0439694259, 15900
319, 210265.78775158804, 15950
320, 212339.37140718734, 16000
321, 213951.6839436421, 16050
322, 207424.62869406334, 16100
323, 216086.7787751686, 16150
324, 219552.93595638167, 16200
325, 217770.5912090048, 16250
326, 218304.25253541992, 16300
327, 214342.18562712823, 16350
328, 220018.5315881841, 16400
329, 210977.512622374, 16450
330, 221165.6812902124, 16500
331, 228528.07852846434, 16550
332, 223403.51914358375, 16600
333, 212117.29469477, 16650
334, 221126.00532490714, 16700
335, 228602.0006720008, 16750
336, 227091.9838502256, 16800
